System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Context,Fact,ref1,hyp,H:Understandable,H:Natural,H:Maintains Context,H:Engaging,H:Uses Knowledge,H:Overall
KV-MemNN,23,1.1115361,0.9946523904800416,1.4545454978942869,1.4545454978942869,0.9411764740943908,0.7506925463676453,1.204081654548645,2.498652935028076,0.1319306194782257,0.2316289544105529,1.7244150638580322,4.159187316894531,3.658500194549561,1.2395137548446655,3.228279590606689,4.577314853668213,0.1093250121135215,0.6137659432131828,0.865714180581898,0.8462371359562807,0.8640966799386843,0.0149366971097895,-0.4367209672927856,-0.1421706527471542,-0.0,-0.0,-0.1,-0.1,0.6931471805599453,0.6931471805599453,-0.0,-0.1,"good morning to you how are you today
i'm well , glad to type to you . how are you ?
i'm great i'm in school and i'm the queen of homecoming
","your persona: i like meditation.
your persona: i've not spoken in three months.
your persona: i quit my job to pursue my spirituality full time.
your persona: i'm a buddhist.
","that's good . i'm a spiritual person , are you ?
","one great seafood place nearby . i always get their crab and dip it in butter .
",1.0,3.0,1.3333333333333333,3.0,0.0,3.333333333333333
KV-MemNN,24,1.2607201,0.993333339691162,0.9333333373069764,0.9333333373069764,0.9333333373069764,0.6740087866783142,0.7547169923782349,1.91404402256012,0.0992988348007202,0.1438412368297577,1.3479028940200806,1.5307159423828125,2.3695268630981445,0.5649216771125793,1.8419950008392327,2.6593141555786133,0.0902458725985229,0.5484663578708031,0.836364788359373,0.8091049157977348,0.8340292185334794,-0.1020298940136493,-0.5336866974830627,-0.1268152147531509,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599452,-0.0,-0.0909090909090909,"hi . how is everything going ?
hi . everything is going well on this end .
where are you from ? i am originally from somalia .
i am from detroit , mi . what do you like to do for fun ?
i love dancing and singing .
that is interesting . i'd consider myself a gamer .
i like gaming now that i am in the us .
","your persona: my favorite band is the insane clown posse.
your persona: i like donuts.
your persona: i play a lot of call of duty.
your persona: on weekends i do live action roleplaying events.
","oh really ? what kind ? i love fps . my fav is cod .
","no , but my boyfriend plays call of duty .
",0.6666666666666666,2.333333333333333,2.6666666666666665,2.6666666666666665,0.3333333333333333,3.0
KV-MemNN,25,1.1369522,0.9890109896659852,0.9230769276618958,0.9230769276618958,0.9230769276618958,0.7267904281616211,0.7543859481811523,2.2831058502197266,0.1118034496903419,0.238817423582077,1.6101619005203247,1.9763031005859373,3.2883210182189937,0.8878373503684998,2.5929484367370605,3.614569902420044,0.0951722059560168,0.5639111373548331,0.8467819072231193,0.8114295549398034,0.8436499440665708,-0.1985778224065868,-0.5715909004211426,-0.0835091993212699,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"hello . how are you today ?
hi ! my name is sophie . i'm doing well . how are you ?
very well thank you . do you have any hobbies ?
i love watching the movie frozen and singing along !
i try different coffees , read poetry and watch star wars . i have not seen frozen .
i just started the third grade and love to write poetry ! i write about mickey mouse .
that sounds like fun ! i love mickey mouse ! he's pretty cool .
my family and i go to disney world every year ! have you ever been ?
i have been once and stayed the week . it was awesome . i want to go again .
i can not wait to go again !
i know i can not either . do you like football ?
","your persona: i love to sing songs from the movie frozen.
your persona: mickey mouse is my favorite character.
your persona: i love to go to disney world every year.
your persona: i'm in the third grade.
","yes ! my favorite team is the steelers . what is yours ?
","i love other football called soccer .
",1.0,2.0,3.0,2.6666666666666665,0.0,3.0
KV-MemNN,26,1.3188989,0.9930555820465088,0.9375,0.9375,0.9375,0.6981566548347473,0.7575757503509521,2.3518624305725098,0.0739587172865867,0.1708971858024597,1.5391651391983032,3.73794174194336,2.9175024032592773,1.0114576816558838,2.835601329803467,4.142562389373778,0.1082035214458568,0.6431385893187083,0.8869097073570622,0.8609513130172299,0.8846540694474765,-0.0108369086515542,-0.4503469467163086,-0.0935367047786712,-0.0,-0.0,-0.0714285714285714,-0.0714285714285714,0.6931471805599453,0.6931471805599453,-0.0,-0.0714285714285714,"hello , how are you doing tonight ?
doing great . watched nhl hockey and walked my german shepherd dog .
what do you do for work ?
i live on a farm and work here too . what do you do ?
i'm a local musician , but i've been studying different languages recently .
wow , great . my artistic ability is limited to coloring books . lol
my favorite word in spanish is trabajo . i plan to study french next .
neat . my husband was adopted and he's spanish .
does he speak spanish fluently ?
yes , but i do not . i am limited to spanish food names like taco . lol
are tacos your favorite food ?
yes , i eat them while i watch hockey . do you like hockey ?
i like baseball better . go yankees !
what instrument do you play ?
i play the piano and the violin .
","your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: my husband is adopted.
your persona: i enjoy coloring books.
your persona: i've a german shepherd dog.
","you are so talented . i can sing farm songs and i can milk cows .
","i saw the easter bunny behind my closet door
",1.0,3.0,1.0,2.6666666666666665,0.0,2.6666666666666665
KV-MemNN,27,1.2526017,1.0,1.1428571939468384,1.1428571939468384,1.0,0.7014217972755432,0.6774193644523621,2.545647621154785,0.125450775027275,0.3196548223495483,1.644451141357422,4.2027244567871085,3.691219091415405,1.3366080522537231,3.3761229515075684,4.908890724182129,0.1088493774132973,0.5493951656439707,0.8654000014729321,0.8276149255317958,0.8620337294415572,-0.1117356080091026,-0.462011843919754,-0.0831505879759788,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.1428571428571428,"good evening . how are you ?
","your persona: my brother is older than me.
your persona: i hate math class.
your persona: i ride the bus to school.
your persona: i'm on the soccer team.
your persona: i am 13 years old.
","i'm 13 with an older brother .
","i am well . how are you ?
",1.0,3.0,3.0,2.0,0.0,4.0
KV-MemNN,28,1.2523167,0.9166666865348816,0.75,0.75,0.75,0.6771653294563293,0.6666666865348816,2.431967258453369,0.1528811752796173,0.2546155452728271,1.5043636560440063,4.441154479980469,2.955926418304444,1.1190171241760254,3.029179334640503,4.756958961486816,0.1007297452624071,0.4571628448091259,0.7811007108669829,0.7311003255568078,0.7765256039965165,-0.2457308909823957,-0.6210547685623169,-0.1034779027104377,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,0.6931471805599453,-0.0,-0.1428571428571428,"hi how are you doing
i am doing very fine this afternoon . how about you ?
i'm good getting ready for school
what are you going to school for ?
high school i'm so ready to graduate
will you be driving to or living on campus ?
i will probably be living on campus
what kind of music makes you feel good ?
really any kind what about you
i enjoy listening to classical music .
that is nice do you like sports
it depends on the particular sport .
i like to spend time with my horses
","your persona: my favorite color is red.
your persona: i am a christian.
your persona: my sister is a pole dancer.
your persona: i enjoy listening to classical music.
your persona: i can drive a tractor.
","i am more concerned with my religion .
","i love to ride horses .
",1.0,3.0,3.0,3.0,0.0,4.333333333333333
KV-MemNN,29,0.8943263000000001,0.9285714030265808,0.8571428656578064,0.8571428656578064,0.75,0.5698924660682678,0.5862069129943848,1.9381394386291504,0.1131374835968017,0.2079407274723053,1.364877223968506,1.8014793395996087,2.15541172027588,0.5426622033119202,1.7832190990447998,2.689416885375977,0.1292162659259773,0.4130163807183308,0.6750881927277463,0.6506533722074879,0.6726517180735833,-0.4645586795733506,-0.6803561449050903,-0.1612308174371719,-0.0,-0.0,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,0.6931471805599453,-0.3333333333333333,-0.2857142857142857,"hello , how are you doing today ?
","your persona: i just broke up with boyfriend two months ago.
your persona: i have a pet fish.
your persona: my favorite color is orange.
your persona: i turned 18 years old yesterday.
","am fine and how is your life
","i am well , how are you ?
",1.0,3.0,3.0,2.0,0.0,4.0
KV-MemNN,30,0.91998565,0.8928571343421936,0.7857142686843872,0.7857142686843872,0.7857142686843872,0.5860058069229126,0.6909090876579285,1.7511271238327026,0.1506708860397339,0.1944899559020996,1.2150472402572632,2.040843963623047,1.29158353805542,0.4754728376865387,1.5997376441955566,1.773721694946289,0.0893531503190464,0.3767109923671072,0.7832206199661543,0.7306458613029252,0.7785306234386322,-0.2841803357177641,-0.645749032497406,-0.2492908090353012,-0.0,-0.2,-0.3636363636363637,-0.1818181818181818,0.5057021323536758,0.4837528245551053,-0.2,-0.2727272727272727,"hi i am a farmer from iowa . just go in from a long day on the tractor .
","your persona: my husband is adopted.
your persona: i like to watch nhl hockey.
your persona: i live is a rural farming community.
your persona: i've a german shepherd dog.
","ah , we are a farming family too . you have any pets ?
","wow you have a farm ?
",1.0,3.0,3.0,2.333333333333333,0.0,4.0
KV-MemNN,31,0.8299028,0.9814814925193788,1.3333333730697632,1.3333333730697632,0.8888888955116272,0.7031446695327759,1.0754716396331787,2.086742877960205,0.0553653687238693,0.1338778287172317,1.434012770652771,2.3989410400390625,2.2876272201538086,0.692619264125824,2.160858631134033,2.941536664962769,0.0962846131376702,0.5136515557950778,0.8050044250751032,0.7789274267326973,0.8027622757150796,-0.1389919355390996,-0.5315263867378235,-0.1361742466688156,-0.0,-0.0,-0.1,-0.1,0.6931471805599454,0.6931471805599453,-0.0,-0.1,"my sister and i love classical music and we pole dance . call me dirty red .
hello dirty red , i am a high school student . i just won homecoming queen !
great ! i love anything red especially tractors . wink wink !
i enjoy running do you ? i hope to run a 5k this year .
i had to run for my life one time . you ever danced to bach ?
i listen to classical music , when i do my homework . i am currently a straight a student !
wow ! i get paid to pole dance . do you get paid to run ?
no i do track and field in school and i want to start racing for charity .
i see . you own a tractor ? i like driving tractors . wink wink .
","your persona: my current goal is to run a k.
your persona: i make straight as in school.
your persona: i won homecoming queen this year.
your persona: when i grow up i want to be a physical therapist.
your persona: i am currently in high school.
","nope no tractor , i want save my money for college .
","lots of stuff . i went to a christian high school so i am pretty tame though .
",0.6666666666666666,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,2.333333333333333
KV-MemNN,32,1.0894473999999998,1.0,1.100000023841858,1.100000023841858,1.0,0.7348066568374634,0.921052634716034,2.503086566925049,0.0932883620262146,0.2546989023685455,1.6870180368423462,3.2432785034179688,3.8609461784362793,1.2120274305343628,3.184433937072754,4.574654579162598,0.1220213152777301,0.5867689766284772,0.8202177453497186,0.7940342347743248,0.8179977845147886,-0.0817524157458912,-0.4272093772888184,-0.1228977441787719,-0.0,-0.0,-0.2222222222222222,-0.1111111111111111,0.6931471805599453,0.6931471805599453,-0.125,-0.2222222222222222,"hey ! i'm george , what is your name ?
i'm todd hicks . it is good to meet you .
nice to meet you ! what do you do ?
i work on a freelance basis as an author , blogger and affiliate marketer . and you ?
oh interesting ! i work with bees . . as a farmer !
do you grow crops too ?
nop . . i should since i love papaya ! are you married ?
no , i am single . are you single or are you married ?
i'm married ! . . my lady is a top model from italy ! i aimed high hehe
have you ever been to italy ?
not yet , it i love to travel . . have you ?
no . i'd like to go there someday though .
yep , i was visiting my sis in spain last month , it is nice
","your persona: i work at a school.
your persona: a already have a step children.
your persona: i just moved into my first home.
your persona: i recently moved to this country.
","it is nice that you had a good time .
","my older brother lives in spain , how is it ?
",1.0,2.6666666666666665,3.0,3.0,0.0,3.6666666666666665
KV-MemNN,33,1.0362791999999998,1.0,1.5454545021057131,1.5454545021057131,1.0,0.7718446850776672,1.1272727251052856,2.724888563156128,0.0997787192463874,0.3099579215049744,1.8822861909866333,3.99063491821289,5.398195743560791,1.4706684350967407,3.5633416175842285,6.1318116188049325,0.1034529702220687,0.6130788212611343,0.873857777274134,0.8512352673943234,0.8719021999815484,-0.0946891470213813,-0.4861027896404266,-0.1543333828449249,-0.0,-0.1111111111111111,-0.2,-0.1,0.6135829095230936,0.573800774004668,-0.1111111111111111,-0.2,"hi , how are you doing ?
hi , i am doing well , how are you ?
can't complain . i had a wonderful afternoon in the park .
oh , that is nice . i like being in parks especially in nice weather
yes . the weather is perfect here now . what do you like to do ?
i like to watch nascar racing and sometimes ufc
that sounds fun ! i've time to do that since i'm out of work right now .
","your persona: i have been working since i was sixteen years old.
your persona: in my free time i like to watch nascar racing and ufc.
your persona: my favorite band is aerosmith.
your persona: my favorite food is mexican food.
","how long have you been working at your current place ?
","i work at a small advertising agency . i promote my sister , a published author .
",1.0,2.6666666666666665,2.333333333333333,3.0,0.0,4.0
